,BA1,BA2,BA3,BA4,BA5,BA6,BA7,BA8,BE1,BE2,BE3,BE4,BE5,BE6,BE7,BE8,CA1,CA2,CA3,CA4,CA5,DE1,DE2,EA1,HE1,HE2,HE3,IR1,IR2,IR3,IR4,MA1,MA2,MA3,MA4,MI1,MI2,MI3,MI4,MI5,MI6,NO1,NO2,OA1,OA2,OA3,OA4,OA5,OA6,OA7,OA8,OA9,OA10,OA11,OA12,OA13,OA14,OA15,OA16,OT1,OT2,OT3,OT4,OT5,OT6,OT7,OU1,OU2,OU3,OU4,OU5,OU6,OU7,OU8,OU9,OU10,OU11,OU12,OU13,OU14,OU15,OU16,OU17,OU18,OU19,OU20,OU21,OU22,OU24,OU25,OU26,OU27,OU28,OU29,RA1,RA2,RO1,RO2,RO3,RO4,RO5,RO6,SA1,SA2,SA3,SA4,SA5,SA6,SA7,SA8,SA9,SA10,SA11,SA12,SO1,SO2,STC9,STC10,STC12,STD5,STD6,STD7,STD8,STD9,STD10,STD11,STE3,STE4,STE5,STE6,STE7,STE9,STE10,STF2,STF3,STF4,STF5,STF7,STF9,STG2,STG3,STG4,STG6,STG7,STG9,STH4,YO1,YO2,OU23,ST1,ST2,ST3,ST4,ST5,ST6
STG3,14054.03839,13193.51725,12671.79162,11959.17826,11261.74857,11278.78663,10549.05361,9864.719786,13094.38199,14498.47713,13772.85697,13043.1125,15176.2908,14499.73945,13805.37771,15147.79161,9855.577482,10743.56463,11614.44701,12184.66958,13107.57914,17372.15639,18357.44956,31069.30348,6885.40622,6160.949914,5482.958018,7632.158616,7781.810484,8646.823318,8773.248712,4632.581704,4803.512572,5687.525612,5304.277853,11380.42903,12298.77244,10956.60909,11870.44953,12847.12268,13473.72515,15608.51419,16600.5395,7823.619744,5849.072746,7813.999541,6818.293555,5812.857745,8874.849396,7902.014422,6768.147506,5961.962023,10084.07407,9104.340804,8149.312088,7194.88152,9416.583849,8521.759467,7567.828094,9119.725211,8460.059725,9873.167224,9294.842863,8793.586331,10141.85825,9673.016358,15703.81282,16571.97048,16322.3575,17117.56858,17964.77765,17724.38353,18514.78715,19339.87279,17597.00539,18349.14662,19921.60098,18277.68998,19014.82402,19772.80312,20537.04597,19725.26919,20442.76071,21205.22988,19736.31599,20481.23396,21104.72766,21909.04814,21822.43426,22525.80116,23245.08944,22555.53416,23246.47833,23952.28771,14193.68106,13805.34142,11758.87706,12682.93688,12343.77644,13633.32523,13314.88592,13612.95832,25970.78157,24998.93274,24017.19344,27127.26238,26133.66107,25158.29516,24178.37628,27336.37752,26370.14671,25366.01313,24222.19704,24680.46018,11643.82007,12657.71539,7146.744616,7998.429296,9784.182094,3584.48273,4286.925051,4975.893544,5814.122796,6722.607312,7591.955366,8377.334355,1980.570979,2225.3975,2763.750751,3608.900682,4430.638935,6302.208316,7182.977233,1477.469536,964.0276929,1389.799248,2217.868975,4134.562314,6131.40745,1000.839662,0,986.8649822,3010.957932,3983.590088,6160.446147,1403.370135,18541.07528,19884.54628,19151.02022,1028.989006,3178.754694,5384.192889,5129.46377,8811.650759,1437.117245
STG4,14761.94276,13931.94393,13378.84045,12705.88908,11968.73128,12062.41889,11298.85825,10659.03342,13850.86144,15249.92477,14494.77687,13731.0432,15895.3265,15186.9407,14456.5141,15799.37979,9356.088718,10280.94186,11187.8299,11857.70314,12804.42272,17820.78469,18783.62393,32054.64164,7649.156045,6858.454332,6260.82382,7594.197442,7685.517418,8640.153498,8652.973664,5390.591428,5361.833689,6156.754616,5633.079127,10525.35855,11427.01051,10065.34588,10964.49918,11929.06787,12524.75999,15454.38783,16436.02853,8805.983461,6828.62795,8800.529778,7804.678948,6799.028865,9853.669269,8878.362925,7741.163107,6929.941707,11050.11279,10065.1795,9102.56537,8139.036343,10350.85952,9440.83962,8470.464119,9789.781788,9069.717579,10490.48225,9851.754905,9280.720727,10651.47633,10107.89402,14883.86475,15732.79788,15531.51606,16304.92584,17133.95904,16938.7095,17708.08854,18516.26335,16862.76875,17590.5936,19122.14865,17571.31635,18282.35428,19017.57133,19760.96941,19019.37094,19710.85793,20452.90458,19080.29612,19796.38336,20396.56033,21178.46396,21137.6325,21817.79684,22515.82111,21892.48501,22560.07101,23243.81669,15113.5179,14708.65465,12173.03898,13066.80591,12660.6869,13990.10353,13607.59059,13836.4704,26943.66768,25970.78693,24988.28509,28094.60401,27099.87498,26122.82639,25141.3847,28296.25338,27328.30119,26322.26991,25177.18814,25623.73892,11798.30549,12799.07679,6318.947601,7144.610925,8878.536727,3126.986058,3633.620936,4208.071722,4977.149578,5842.535639,6683.546159,7442.47793,2223.924536,1973.290641,2163.329312,2827.421542,3559.567948,5365.353278,6229.019822,2256.86656,1311.961887,942.7981357,1383.906539,3178.632261,5155.26749,1987.697951,986.8649822,0,2024.968584,2997.38763,5174.360121,1036.641049,19477.02423,20811.9949,18370.72253,1414.711579,2257.11725,4472.144021,4160.977986,7929.163475,2242.671338
STG6,16239.65429,15471.62715,14864.24072,14268.91399,13465.44295,13696.93776,12878.44192,12322.86563,15540.62492,16925.41062,16125.01269,15309.36595,17514.34738,16755.87273,15968.85986,17304.75116,8699.950033,9684.607448,10652.02182,11530.36807,12510.57866,18954.92424,19870.56328,34079.59925,9295.088663,8413.601367,7953.929266,8010.150477,7981.782405,9072.316743,8858.382386,7168.551215,6880.654393,7514.687387,6801.856882,8795.421565,9650.547688,8250.790481,9109.496062,10042.07209,10567.25304,15437.37417,16385.60274,10814.50335,8832.603202,10824.9057,9829.250015,8823.779796,11874.54096,10897.17709,9757.227991,8941.639371,13057.08637,12066.57965,11095.78957,10122.7906,12318.40705,11390.15371,10401.14715,11372.87102,10568.23078,11981.52377,11253.69109,10578.40864,11963.05175,11302.11923,13341.66131,14136.17629,14059.95245,14773.63295,15552.53444,15472.18299,16185.2302,16947.69885,15523.98751,16187.92696,17611.62111,16295.94959,16939.79041,17616.09493,18305.52305,17737.02097,18362.7585,19052.48237,17916.09417,18560.22872,19102.21858,19827.44907,19895.36776,20517.99527,21163.11658,20697.99472,21308.29589,21937.80953,17054.63066,16625.75784,13298.39429,14126.50738,13604.71086,14989.7203,14494.24589,14590.92756,28956.40052,27982.25932,26998.84357,30099.9193,29103.72941,28124.45314,27141.00616,30291.03101,29320.71129,28312.06818,27165.33539,27594.31812,12454.83801,13412.86434,4893.193721,5606.654768,7145.571015,3192.78893,3050.944144,3154.404984,3598.862515,4261.476121,4976.998373,5630.840761,3681.124183,2869.022802,2261.056904,2046.267887,2211.718146,3586.594459,4362.856528,4169.378189,3104.805615,2245.972205,1431.332347,1435.71613,3204.368257,4011.473984,3010.957932,2024.968584,0,972.6791243,3149.49851,2263.1241,21438.77176,22760.19835,16910.66502,3132.925557,1059.808647,2839.804887,2270.767276,6282.64087,4121.561637
STG7,17006.36931,16264.84361,15637.39206,15074.12282,14247.05927,14531.08056,13693.7508,13171.37546,16365.52668,17741.92002,16923.44782,16087.35172,18305.49523,17526.72603,16717.07599,18046.95466,8511.822522,9511.593212,10497.04543,11469.92726,12456.91218,19529.42107,20421.47245,35051.81433,10147.55234,9239.735713,8828.761475,8353.420663,8272.362497,9403.557922,9090.626949,8053.719714,7679.055179,8247.728346,7475.590292,8031.139649,8851.271096,7433.265445,8260.596285,9168.888374,9645.656686,15496.18196,16422.91457,11783.81538,9801.037691,11797.567,10801.88053,9796.35683,12843.89053,11865.52593,10724.39701,9907.035836,14019.48747,13026.65336,12052.60968,11076.12979,13263.79342,12328.58872,11333.06673,12164.86662,11330.17074,12733.64953,11972.99922,11259.51565,12641.26723,11935.60134,12629.91855,13392.03735,13384.08342,14063.04613,14812.80002,14794.27905,15475.25399,16211.63243,14913.97709,15541.84212,16904.83128,15716.71291,16323.16392,16966.66385,17626.16481,17149.57305,17739.35596,18400.22221,17389.46593,17994.46001,18504.91358,19199.15668,19323.03706,19914.66521,20531.30098,20148.31714,20727.97831,21328.52392,17986.29759,17547.04122,13890.56992,14685.95622,14116.46693,15518.63816,14975.72629,15012.92928,29920.61501,28945.81763,27961.94415,31060.13453,30063.22182,29082.83996,28098.42095,31245.81034,30274.3506,29264.46599,28116.99915,28537.34677,12847.48215,13779.0924,4355.275477,4970.837607,6357.33206,3625.578087,3191.569235,2995.83037,3166.103758,3638.05483,4238.117511,4805.356419,4526.796021,3622.283331,2850.866484,2272.063892,1990.295433,2831.775747,3514.010259,5113.222811,4038.190012,3146.911852,2230.310795,1028.055778,2300.5978,4984.146905,3983.590088,2997.38763,972.6791243,0,2176.976881,3168.068524,22378.53481,23693.36896,16232.17995,4067.060208,1439.902193,2266.006881,1474.464944,5561.193841,5070.042418
STG9,18765.55941,18079.41955,17414.95263,16916.81429,16047.61154,16432.03522,15561.7894,15104.91733,18285.93218,19643.25006,18793.40198,17922.12869,20157.8711,19343.2116,18493.87958,19807.46136,8535.595818,9528.064527,10521.07241,11678.42143,12657.26833,20956.82938,21797.37414,37228.7116,12102.67501,11154.54055,10831.00697,9482.873601,9305.174828,10478.29023,9982.152211,10107.68979,9603.438804,10060.95637,9205.90473,6487.663773,7184.380334,5746.239605,6457.57692,7279.517592,7609.753979,15890.64314,16758.62689,13951.35585,11967.17485,13974.31316,12978.72458,11973.2782,15017.74479,14038.14982,12895.59759,12076.02122,16183.19118,15187.04499,14208.37407,13227.10228,15400.78843,14455.09035,13450.25081,14042.66219,13160.72545,14537.34817,13723.2978,12947.9253,14311.78307,13530.85193,11217.94785,11882.79641,12058.81407,12637.33445,13301.96323,13447.6231,14037.86765,14699.6611,13742.37552,14270.6371,15464.74149,14614.74903,15120.13553,15674.24609,16252.02213,16013.00175,16507.16559,17090.08406,16402.57207,16905.04243,17332.71678,17944.38541,18207.2719,18717.89218,19259.75913,19082.95111,19583.4,20108.8109,20096.94219,19639.68289,15389.8224,16115.56942,15459.12801,16881.85408,16250.66965,16169.55277,32085.71797,31109.85789,30125.26176,33218.29487,32220.18115,31237.93202,30251.88888,33394.29167,32420.87386,31408.86416,30260.21987,30664.78359,13972.61984,14838.7622,3879.926779,4110.034946,4881.370811,5185.440327,4392.507882,3732.462924,3257.629987,3058.696191,3140.564281,3306.040119,6562.734976,5577.594777,4681.68836,3793.828492,2987.165118,2055.044979,2103.136699,7260.217957,6178.629744,5265.476045,4297.865326,2400.53435,1053.94505,7160.866139,6160.446147,5174.360121,3149.49851,2176.976881,0,5272.401995,24501.57382,25804.01671,14870.83232,6192.985921,3339.973211,2371.963978,1566.800675,4363.087075,7209.273836
STH4,14047.66146,13254.90525,12667.62316,12043.06433,11262.54061,11450.3748,10645.88033,10069.09001,14490.21665,15895.03081,15174.23486,14446.47228,16577.80457,15903.08918,15207.37078,16549.94398,10300.57535,11240.27919,12160.45329,12862.25505,13814.20468,18719.83358,19695.3171,32088.08772,7041.397307,6179.939074,5692.304489,8628.907638,8722.148507,9673.128109,9689.275139,6033.336383,6180.262072,7033.564392,6577.18796,10062.86466,10997.3895,9683.34577,10617.14398,11612.62863,12309.34369,16487.37978,17467.86605,8733.652357,6750.590878,8846.829548,7863.434557,6873.517118,9992.713623,9040.007009,7930.374336,7151.569933,11259.6677,10301.42727,9372.341905,8444.165768,10677.66407,9811.270746,8882.530152,10522.4264,9854.81592,11270.01047,10677.5908,10152.228,11510.12546,11010.27166,15530.79155,16348.02415,16217.7022,16959.45414,17759.64213,17628.94263,18368.54014,19150.67896,17614.09347,18313.27554,19790.49701,18350.39124,19033.42067,19742.05571,20459.18546,19796.96016,20460.65901,21178.95569,19903.65563,20593.27792,21170.26899,21928.01494,21933.16325,22590.20187,23265.44996,22706.9583,23352.7769,24014.4528,15470.94733,15106.98213,13088.08306,13997.49391,13620.45119,14933.84396,14577.27495,14829.39885,27094.23674,26128.10336,25150.65148,28275.31099,27286.80925,26318.51261,25344.80606,28511.8939,27551.76148,26554.08246,25414.72251,25903.60519,12808.21393,13812.44489,6999.300039,7775.261538,9392.503389,4126.842178,4533.194606,4997.104947,5663.163369,6441.287929,7210.801152,7890.843842,3168.95459,3009.834269,3131.067454,3641.008614,4224.74986,5835.31372,6625.961415,2880.76708,2170.766743,1979.438476,2233.991112,3645.171806,5456.332611,2208.404953,1403.370135,1036.641049,2263.1241,3168.068524,5272.401995,0,19784.51332,21143.42114,19065.5356,930.9609323,2883.186102,5027.927264,4533.467322,8500.293344,1955.264466
YO1,17805.35661,16958.55977,17429.63365,16550.87724,17136.16768,15769.98382,16333.44892,15557.00972,8134.765563,7613.477917,8492.500333,9399.42478,8140.436207,8974.147103,9839.355793,9605.991226,23000.35897,23185.21889,23346.3556,22642.04711,22891.03737,13912.16345,14665.13396,14144.78891,16327.04932,17117.52594,16498.87426,18388.01135,18855.78437,18273.24873,19267.7242,14458.85754,15265.73041,15235.2749,16230.66678,29820.01583,30769.78591,29467.8483,30398.50099,31384.70852,31999.23936,22472.36529,23174.37802,11897.85075,13560.37635,11326.84412,12187.60647,13077.95327,9987.7561,10849.74317,11894.33956,12641.63033,8602.746358,9506.848833,10412.92281,11347.76285,9126.222159,10049.94756,11051.39882,11644.13389,12642.64044,11814.59439,12763.26791,13689.29516,12980.30195,13962.29877,30835.36289,31859.31847,30989.63282,31976.2571,32982.81662,32137.26785,33127.24564,34109.97579,31330.96651,32306.50701,34273.64268,31532.80915,32519.39564,33499.03368,34476.16952,32757.34687,33748.10277,34716.20937,32068.67199,33106.00205,33979.34657,35013.36621,34259.26666,35217.30968,36175.44456,34571.40143,35523.24808,36482.85218,4428.8356,4986.63397,13873.32447,14264.79521,15168.58879,14722.64732,15605.74876,16625.16688,8209.284798,7247.226623,6305.89385,9053.786942,8054.559467,7057.699084,6068.930165,9037.753521,8049.909829,7023.528718,5877.059626,6166.142885,17115.34713,17483.50926,23794.17022,24680.56539,26692.9582,19825.29771,20878.40589,21830.51852,22826.75095,23845.49569,24811.39942,25759.67441,17970.94482,19001.68832,19954.87708,20977.8656,21952.70791,23937.43,24887.1355,17269.4386,18340.4375,19240.09419,20204.15206,22170.73035,24175.81093,17595.79049,18541.07528,19477.02423,21438.77176,22378.53481,24501.57382,19784.51332,0,1434.54566,33312.21155,18915.18854,21182.14266,22961.39529,23163.94974,25615.5014,17966.89553
YO2,19123.36396,18296.02075,18785.51048,17920.34938,18524.08556,17153.52353,17733.16396,16968.0573,8957.437867,8246.440713,9183.275685,10140.85937,8629.448678,9532.456045,10460.76486,10053.58216,24021.41771,24163.06949,24279.77492,23517.62004,23718.72561,14131.23115,14804.35513,13435.82361,17761.57593,18551.32909,17929.23973,19426.54487,19891.13945,19254.77329,20255.0691,15729.37911,16483.84512,16402.04448,17396.23513,31190.47252,32136.10176,30825.35049,31750.75031,32731.60245,33326.21507,23121.35925,23782.44654,13326.92928,14974.44028,12744.28669,13594.78197,14474.16965,11397.91563,12246.79536,13276.92537,14012.51314,10003.09222,10890.43102,11779.5134,12699.85814,10469.41541,11372.54696,12360.354,12703.63375,13708.63419,12791.90574,13752.93468,14689.59709,13890.62536,14888.50149,31868.15113,32894.46506,31989.93726,32981.02422,33990.75231,33110.22794,34105.77237,35092.17191,32265.61767,33246.92766,35225.04728,32433.30883,33426.98274,34412.98734,35396.89653,33630.36271,34630.67776,35604.85902,32901.1221,33947.62053,34829.89303,35870.89155,35076.68777,36043.9596,37011.07163,35356.38506,36317.87946,37287.40507,5707.504556,6193.389151,14630.75035,14941.54876,15876.58986,15318.89664,16238.36385,17248.97203,7399.905789,6485.620398,5620.020371,8079.704548,7104.692443,6130.810463,5182.097591,7947.671611,6964.672987,5946.446013,4833.671103,4937.629073,17893.54904,18194.75074,24989.12403,25868.02936,27876.63245,21064.20617,22110.92314,23060.39992,24052.18644,25066.44401,26029.57301,26981.182,19257.53004,20280.1708,21228.10086,22243.08976,23214.06581,25188.18615,26136.05225,18591.95699,19657.52506,20549.83083,21506.45593,23459.173,25453.18611,18948.20305,19884.54628,20811.9949,22760.19835,23693.36896,25804.01671,21143.42114,1434.54566,0,34257.89883,20281.76993,22476.07537,24216.33957,24446.06539,26801.39268,19342.26095
OU23,33111.3843,32299.90456,31730.1334,31076.09763,30322.78559,30425.0661,29669.53071,29014.23619,25320.61711,26224.86693,25241.17365,24239.66673,26167.07969,25183.8706,24173.20278,25050.86432,10475.42722,10148.74291,9978.974235,10852.09538,10886.29177,23213.61724,23451.45443,47356.79381,26017.23509,25220.65644,24622.4596,15052.48221,14583.31039,15048.35819,14063.31037,20439.26898,19159.07248,18737.102,17824.18262,17767.36038,17584.78075,16858.56585,16586.67356,16361.296,15227.15765,12992.16246,12998.24021,26167.79536,24420.3593,25735.28302,24837.97839,23941.2412,26225.04126,25308.71068,24268.57916,23500.26615,26849.27797,25892.95239,24945.80602,24023.51744,25576.01249,24610.13884,23652.69071,21735.04206,20764.65787,21497.66201,20552.17824,19634.08277,20367.94639,19369.56903,3657.577163,3181.769373,2850.728511,2273.549266,2015.663701,1438.600776,1053.629129,1430.576185,2014.879296,1021.417112,981.4339115,2253.457359,1416.95208,998.6378954,1394.87334,2272.306746,1982.204568,2251.567806,3579.048226,3133.664477,2966.597186,3198.165535,3981.470658,4102.60801,4443.616547,4975.548267,5089.394859,5372.636306,29154.03386,28469.37053,19865.70439,19845.40874,18851.96034,19875.69642,18875.93479,18040.34304,41518.50157,40549.52096,39590.40991,42328.56886,41341.18154,40351.66483,39372.06705,42189.46316,41213.05566,40200.83347,39090.8664,39089.78714,16668.95574,16693.82238,12068.09295,11304.68408,9992.37066,15787.90913,14900.16586,14177.88191,13408.5439,12649.28711,11998.72975,11577.68156,18054.68677,17171.02671,16411.58104,15554.5258,14845.13804,13402.56872,12852.48757,19330.20736,18515.6112,17769.00464,16989.32436,15475.25296,14111.49256,19958.0553,19151.02022,18370.72253,16910.66502,16232.17995,14870.83232,19065.5356,33312.21155,34257.89883,0,19772.72821,16185.97573,14071.25314,14758.92523,10674.30366,20573.10537
ST1,13350.74796,12527.23081,11967.81945,11304.08832,10558.1012,10675.3967,9898.936173,9279.086045,13806.70571,15213.07785,14521.71645,13827.48975,15925.05545,15281.45115,14620.67858,15960.07955,10725.96206,11636.03347,12526.66868,13141.63445,14074.01976,18311.94091,19306.67489,31160.15943,6259.552638,5449.549129,4882.976506,8654.773122,8796.670133,9672.923352,9785.009286,5403.466587,5726.382178,6645.579247,6308.976651,10909.40956,11854.93312,10559.95295,11502.60972,12505.26198,13223.1361,16617.56262,17607.76442,7802.90876,5820.189986,7925.254122,6944.932056,5959.650023,9085.858693,8139.887383,7040.19428,6274.046652,10368.1556,9419.234281,8503.19379,7591.031872,9826.215904,8980.532554,8075.013846,9933.788133,9324.573132,10726.21991,10190.67604,9729.354016,11062.11869,10629.92366,16271.24351,17109.05888,16930.8086,17695.18893,18514.54668,18339.33883,19100.52878,19900.30849,18274.87147,18998.43141,20517.21855,18985.71556,19694.54326,20425.90303,21163.97967,20433.74604,21122.99978,21861.65211,20493.46097,21211.05992,21810.78388,22590.66616,22552.31833,23231.98759,23928.10303,23306.32093,23974.77701,24657.9424,14623.74799,14277.65273,12720.22514,13654.58392,13337.31857,14613.37481,14314.02995,14626.84376,26181.70166,25216.9812,24240.67963,27368.48299,26381.47651,25415.29622,24443.57341,27612.89145,26654.87267,25659.5399,24521.96483,25022.78472,12668.08106,13682.86636,7711.174701,8520.936775,10203.88507,4460.289977,5039.638936,5620.585571,6368.654722,7203.478257,8012.354054,8728.640463,3009.557308,3168.294152,3546.196098,4240.591886,4939.238977,6659.181561,7480.428841,2354.964036,1989.939055,2212.836339,2796.308019,4458.413299,6337.273752,1450.152709,1028.989006,1414.711579,3132.925557,4067.060208,6192.985921,930.9609323,18915.18854,20281.76993,19772.72821,0,3610.184174,5808.777564,5388.478643,9281.539322,1024.305276
ST2,16925.41753,16121.421,15544.30898,14903.45016,14137.46147,14284.95605,13501.14534,12889.22318,14989.03123,16357.74657,15527.07791,14679.50064,16903.88052,16114.56105,15295.52727,16622.79601,7678.092061,8656.197793,9617.356971,10477.14414,11456.10226,18096.02396,18993.03232,34060.81123,9869.103189,9041.210096,8492.389381,7005.577283,6958.008954,8064.378194,7819.344349,6768.363994,6296.829655,6827.289151,6040.00478,9461.71076,10268.82026,8844.036767,9649.465662,10533.89054,10939.58525,14377.98413,15325.82008,10955.42662,8996.784666,10867.93465,9873.114878,8869.065004,11828.56743,10842.28371,9694.432817,8865.824246,12938.29402,11933.65052,10944.70516,9954.897275,12101.40891,11144.85605,10132.84644,10768.41112,9917.9414,11315.75644,10544.18603,9822.934156,11203.90506,10495.70652,12665.57915,13499.03765,13339.53566,14091.54485,14905.32916,14750.12546,15498.71425,16292.27674,14732.46541,15430.23532,16918.17464,15475.13128,16151.58239,16858.98725,17579.13836,16920.80733,17578.52965,18295.86512,17050.06136,17724.25731,18292.67445,19045.75012,19063.09866,19712.01229,20383.11266,19846.30848,20481.14482,21135.62071,16770.52342,16305.27681,12453.65263,13254.58677,12697.02805,14094.73652,13566.70247,13628.69539,28831.66268,27852.71686,26866.28514,29944.34323,28943.7867,27957.82387,26968.83154,30101.40401,29125.15699,28110.28099,26960.29929,27347.48819,11476.56624,12422.90487,4118.019473,4911.873204,6621.494948,2215.308087,1991.282354,2174.310035,2780.123774,3594.222765,4426.532109,5198.584224,3223.918124,2245.607219,1414.880699,986.4904076,1341.736001,3123.857276,4016.093703,4015.693025,2939.512134,2010.06117,1016.859051,1005.217847,3046.448287,4143.029331,3178.754694,2257.11725,1059.808647,1439.902193,3339.973211,2883.186102,21182.14266,22476.07537,16185.97573,3610.184174,0,2215.085194,2021.571082,5676.652456,4499.019986
